draw_index,mse_pysr,equation,sympy,mse_constant,mse_power_law,mse_linear_q,mse_quadratic_q,q_peak,has_interior_peak,monotonic_increasing,monotonic_decreasing,slope_low,slope_high,rate_q95_over_q80,rises_toward_equal_mass,peaks_then_declines_near_unity
1271,1.73830840257819,((sqrt(x0) - 0.05894659) * ((47.17033 - exp(exp((x0 * -7.961419) + 2.0529277))) - square(exp(x0)))) + -34.111675,(sqrt(x0) - 0.05894659)*(-exp(2*x0) - exp(7.79067651388795*exp(-7.961419*x0)) + 47.17033) - 34.111675,327.26191009680855,27.29915425625286,134.15628752262012,67.65550468109268,1.0,False,True,False,13.661118586961607,9.687049746574502,5.631693653931406,True,False
1722,1.5727327072537776,(exp(square(square(square(x0 * -11.798674))) * -58.571854) * -59.26047) - exp((x0 * -7.8975577) + 3.6459124),exp((375548138.06954*x0**8)*(-58.571854))*(-59.26047) - exp(3.6459124 + x0*(-7.8975577)),304.26763256213866,89.21399050013332,201.37490217673175,129.10409685977876,1.0,False,True,False,12.455446705536758,0.23880657735325483,1.0491383539888366,True,False
486,2.4524715914134423,((sqrt(x0) * (exp(((x0 * -34.15243) + 2.3509126) * exp(x0 * 16.558695)) + (-1.8716854 + sqrt(x0)))) * -45.653397) + -39.127155,-45.653397*sqrt(x0)*(sqrt(x0) + exp((2.3509126 - 34.15243*x0)*exp(16.558695*x0)) - 1.8716854) - 39.127155,348.73326876052545,91.42465834797348,219.1556967511989,135.96545390011698,0.8750100200400802,True,False,False,9.870557573657038,-0.32290210152277155,1.0094943442992272,False,True
3032,2.112140196728325,-24.880236 + ((x0 + 0.0064090216) * ((1.9998496 - x0) * (26.140472 - exp(7.8919578 - (34.07013 * x0))))),(1.9998496 - x0)*(26.140472 - exp(7.8919578 - 34.07013*x0))*(x0 + 0.0064090216) - 24.880236,429.49533591331846,48.47954051313868,195.66423947906262,91.8711801565616,0.9960320641282565,False,False,False,14.777626425736116,4.97006208516207,2.5974153072630375,True,False
476,0.6807625267703603,(square(x0 * -2.9302337) - 5.4492755) + (exp((exp((x0 + x0) * (12.100533 - (square(x0) * 3796.475))) + 5.757614) * (0.4880956 - x0)) * -2.8628247),8.58626953661569*x0**2 + exp((0.4880956 - x0)*(exp((12.100533 - 3796.475*x0**2)*(x0 + x0)) + 5.757614))*(-2.8628247) - 1*5.4492755,373.42578020814443,34.66596712617485,154.93678923830709,79.26258978468522,1.0,False,True,False,17.485651547024986,15.050155999460529,12.537906892909088,True,False
4167,1.8612935188869288,(3.5038054 - (exp(exp((x0 * -6.746841) - -2.266254)) + square(exp((x0 * -2.859309) - -2.7240942)))) * x0,x0*(3.5038054 - (exp(exp(x0*(-6.746841) - 1*(-2.266254))) + 232.336882927644*exp(-5.718618*x0))),318.59214889428796,38.88749447384355,144.76726418778344,83.76796968565478,1.0,False,True,False,10.156573753932435,7.548522437904964,3.8460559503490193,True,False
2924,0.4691941689402667,((67.66357 + (sqrt(x0) * 50.264133)) * exp(square(exp(-554.8918 * square(x0))) * -69.80772)) + (-89.963554 - (27.237093 * x0)),-27.237093*x0 + (50.264133*sqrt(x0) + 67.66357)*exp(-69.80772*exp(-1109.7836*x0**2)) - 89.963554,409.3741797795005,150.13822554218274,294.48278075165484,191.9316701141868,0.8512024048096193,True,False,False,5.728024439221542,-0.5299535983587447,0.9495633597645639,False,True
133,3.5401388985489954,(((23.214338 - square(exp((x0 * -23.135344) + 4.7354465) + -3.8602004)) - exp(4.561519 - sqrt(square((x0 + -0.12543085) * 14.919965)))) * x0) + -6.1906457,x0*(-12976.4700465284*(-0.0338868786236525 + exp(-23.135344*x0))**2 + 23.214338 - 95.7287814645809*exp(-14.919965*sqrt((x0 - 0.12543085)**2))) - 6.1906457,324.52643815972294,84.28863027600475,202.14675784891298,128.03512361446332,1.0,False,False,False,9.670329572698392,7.409456534390159,3.4897137351038534,True,False
986,1.0760235422282491,(x0 * (((exp(6.5230603 - (x0 * 60.87958)) + x0) * -19.26183) + 36.868855)) + -16.353783,x0*(36.868855 + (x0 + exp(6.5230603 - 60.87958*x0))*(-19.26183)) - 16.353783,260.12088983020647,60.52364195798838,155.68521653099785,100.43735729016944,0.9563527054108216,True,False,False,6.727405362656214,2.302071924859149,1.6065456682469716,True,False
2394,0.928766554624402,(-8.321599 - (exp(3.7852585 - (x0 * 6.791643)) + exp(((sqrt(x0) * 6.791643) + 2.9899256) - exp((x0 - 0.04556179) * 80.62551)))) + (x0 * 10.23383),10.23383*x0 - 19.8842030518232*exp(6.791643*sqrt(x0) - 0.0253889165811033*exp(80.62551*x0)) - 8.321599 - 44.0470552509974*exp(-6.791643*x0),344.05465494435043,42.36858745282806,158.2593159094411,87.62174509702776,1.0,False,True,False,17.060458524503588,9.738594757287728,5.248914070694972,True,False
